trip_id,driver_id,rider_id,city_id,payment_method_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,pickup_date,pickup_time,drop_date,drop_time
16948,3959,19433,2,2,34.207227096079386,-118.54571891022506,34.077952190690404,-118.42886609895294,5.39,13.46,No-Show,2023-01-12,18:27:00,2023-01-12,18:43:10
16949,9174,55551,2,3,34.231347877235294,-118.20137072814074,34.19214005400794,-118.52786201329091,5.12,13.83,Completed,2023-01-12,18:28:00,2023-01-12,18:43:21
16950,3923,61882,1,1,40.49877574919446,-73.7262850833005,40.68844418530176,-74.16773851787367,2.05,5.88,Completed,2023-01-12,18:29:00,2023-01-12,18:35:09
16951,4239,37485,9,3,32.93356075249705,-96.63274098249103,32.797854984796,-96.61682948858802,9.46,18.74,Completed,2023-01-12,18:30:00,2023-01-12,18:58:22
16952,4865,97796,8,1,32.863778553578534,-117.12620650919963,32.57276072183565,-117.14241211486355,4.45,14.12,Completed,2023-01-12,18:31:00,2023-01-12,18:44:21
16953,9229,71348,10,4,37.914826728274925,-122.41393944072635,37.767355833434614,-122.48189527288878,9.56,16.52,Completed,2023-01-12,18:32:00,2023-01-12,19:00:40
16954,5566,75565,8,3,32.6714667428376,-117.12360520050389,32.87972115277199,-117.26952557950226,6.32,11.65,Completed,2023-01-12,18:33:00,2023-01-12,18:51:57
16955,7595,16346,5,4,33.84817734700703,-112.02044874851906,33.381999178147666,-112.0868051789758,8.68,16.62,Completed,2023-01-12,18:34:00,2023-01-12,19:00:02
16956,6609,59875,1,4,40.91563445408913,-73.714269529235,40.80458667871932,-73.7138101270832,6.65,15.39,Completed,2023-01-12,18:35:00,2023-01-12,18:54:57
16957,4213,72117,1,2,40.69785556460202,-73.90593765518389,40.702013216186465,-73.78378782716916,6.89,19.24,Completed,2023-01-12,18:36:00,2023-01-12,18:56:40
16958,6108,94010,3,4,41.75900297100081,-87.87876208460524,41.83580563712195,-87.78728010271885,2.46,8.39,Completed,2023-01-12,18:37:00,2023-01-12,18:44:22
16959,2783,90285,7,4,29.68089760730227,-98.48420462241994,29.311757700275987,-98.38753925994662,8.13,21.01,Completed,2023-01-12,18:38:00,2023-01-12,19:02:23
16960,9294,60727,1,4,40.55792452312415,-74.02905393899229,40.604957802058,-74.0122576063659,8.76,22.15,Completed,2023-01-12,18:39:00,2023-01-12,19:05:16
16961,6830,45258,9,2,32.997895322375406,-96.77430717673708,32.73016089330677,-96.72130186659795,11.22,31.77,Completed,2023-01-12,18:40:00,2023-01-12,19:13:39
16962,6831,66363,6,1,40.06358417227322,-74.96476190255737,39.91305076790158,-75.1640512303159,10.84,18.84,Completed,2023-01-12,18:41:00,2023-01-12,19:13:31
16963,1041,64528,2,1,34.10879673177749,-118.26942375823417,34.149573532954165,-118.36267818224552,10.92,25.65,Completed,2023-01-12,18:42:00,2023-01-12,19:14:45
16964,7209,63197,9,1,32.7738981719134,-96.58291591001971,32.94198159516458,-96.73716650773119,10.32,23.04,Completed,2023-01-12,18:43:00,2023-01-12,19:13:57
16965,2061,93046,4,1,29.531629888658863,-95.08245832547912,29.540538556340127,-95.11276383512397,15.6,35.32,Completed,2023-01-12,18:44:00,2023-01-12,19:30:48
16966,4689,63116,6,4,40.05510403627116,-75.25944296362161,39.90403197659719,-74.963843318775,4.41,12.11,Completed,2023-01-12,18:45:00,2023-01-12,18:58:13
16967,8595,71265,2,3,34.017272939444865,-118.44182649111809,33.834813431563106,-118.57504984410738,6.16,10.55,Completed,2023-01-12,18:46:00,2023-01-12,19:04:28
16968,7807,36152,2,4,33.706247993586,-118.52113827179903,34.130822150018595,-118.32719198654905,5.08,13.26,Completed,2023-01-12,18:47:00,2023-01-12,19:02:14
16969,4997,74317,1,2,40.80097254701308,-73.86668496829625,40.690157373147784,-73.73355054190925,8.9,19.49,Completed,2023-01-12,18:48:00,2023-01-12,19:14:42
16970,1325,56779,4,1,29.55067932232765,-95.35901876286668,30.021006631021887,-95.51128633630475,9.82,24.67,Cancelled,2023-01-12,18:49:00,2023-01-12,19:18:27
16971,8205,54239,7,2,29.525380681973978,-98.39266542465408,29.685324622810217,-98.61886334111252,4.33,9.86,Completed,2023-01-12,18:50:00,2023-01-12,19:02:59
16972,2120,68761,10,3,37.72230116915727,-122.5177278827077,37.8650469348684,-122.47410032845656,6.65,12.24,Completed,2023-01-12,18:51:00,2023-01-12,19:10:57
16973,1107,65624,9,4,32.749501918176115,-96.98100076341518,32.803958121636484,-96.59595207387699,3.99,13.64,Completed,2023-01-12,18:52:00,2023-01-12,19:03:58
16974,7294,13405,1,2,40.56738816963857,-73.800563990716,40.6321652359815,-74.20389919210386,8.08,19.65,Completed,2023-01-12,18:53:00,2023-01-12,19:17:14
16975,6193,41425,10,3,37.90532126280108,-122.35898697015244,37.772152218037725,-122.374237057466,2.97,10.22,Completed,2023-01-12,18:54:00,2023-01-12,19:02:54
16976,8224,17736,1,1,40.58488071103981,-74.1012388344058,40.82676000204459,-74.24861701129097,8.75,24.38,Completed,2023-01-12,18:55:00,2023-01-12,19:21:15
16977,9526,47496,1,4,40.49827086736305,-73.93737115844681,40.84929667925003,-74.1372551995358,11.83,25.54,Completed,2023-01-12,18:56:00,2023-01-12,19:31:29
16978,3039,58053,7,4,29.30870520496111,-98.67406064822632,29.523007811105114,-98.72883532333441,5.46,14.3,Completed,2023-01-12,18:57:00,2023-01-12,19:13:22
16979,1803,80228,9,2,32.990685496213715,-96.89492473326874,32.98782962012364,-96.83383102960457,3.11,7.81,Completed,2023-01-12,18:58:00,2023-01-12,19:07:19
16980,1766,80057,10,2,37.68969908678649,-122.49036024738375,37.91250972668358,-122.38820931458338,3.24,7.51,Completed,2023-01-12,18:59:00,2023-01-12,19:08:43
16981,4527,21841,8,2,32.84229878202352,-117.2037181269775,32.80767051414169,-117.2488285312851,11.93,31.04,Completed,2023-01-12,19:00:00,2023-01-12,19:35:47
16982,3306,54613,1,1,40.54722944908128,-74.24283272684248,40.750756582138834,-73.75954855913456,7.19,12.02,Completed,2023-01-12,19:01:00,2023-01-12,19:22:34
16983,2488,39578,1,2,40.806869331623034,-74.20303304324133,40.52126861592659,-74.10119826547302,8.05,16.11,Completed,2023-01-12,19:02:00,2023-01-12,19:26:09
16984,5129,57336,1,4,40.680886073285514,-74.14925448613533,40.50426766364958,-73.82961844172611,2.4,10.32,Completed,2023-01-12,19:03:00,2023-01-12,19:10:12
16985,3373,10754,4,4,29.991477439486996,-95.46785951869605,29.890240308102772,-95.74079222201536,10.77,28.65,Completed,2023-01-12,19:04:00,2023-01-12,19:36:18
16986,4309,23578,3,1,41.74799235790665,-87.83521815449133,41.65982816242932,-87.61854652828266,2.07,8.53,Completed,2023-01-12,19:05:00,2023-01-12,19:11:12
16987,7834,49427,1,4,40.70897568244032,-74.01432325340203,40.522237080933905,-73.92605589020268,7.09,17.58,Completed,2023-01-12,19:06:00,2023-01-12,19:27:16
16988,6735,57694,3,3,41.841311306017445,-87.69647501248599,41.793232223770524,-87.79103742787713,7.2,18.56,Completed,2023-01-12,19:07:00,2023-01-12,19:28:36
16989,5834,46569,4,1,29.558975979538502,-95.19171294208778,29.796630978949757,-95.61428736652161,1.7,7.91,Completed,2023-01-12,19:08:00,2023-01-12,19:13:06
16990,7990,70794,6,1,39.917546960554695,-75.18040153343374,40.12657736052561,-75.13373786859032,7.9,17.03,Completed,2023-01-12,19:09:00,2023-01-12,19:32:42
16991,4983,12531,3,3,41.81381746561749,-87.87571459052178,41.970399206731194,-87.77154942579074,6.65,16.9,Completed,2023-01-12,19:10:00,2023-01-12,19:29:57
16992,4768,71518,2,2,33.75808842159388,-118.61642243284192,33.905164933379645,-118.57181172223459,4.93,15.09,Completed,2023-01-12,19:11:00,2023-01-12,19:25:47
16993,2504,25024,5,3,33.591586930397234,-112.10517487864804,33.818430894713636,-112.19737097201465,11.52,26.71,Completed,2023-01-12,19:12:00,2023-01-12,19:46:33
16994,7793,76801,6,4,39.976246271259804,-75.18436398719665,40.127827589905976,-74.99096094227247,6.45,18.94,Completed,2023-01-12,19:13:00,2023-01-12,19:32:21
16995,3450,24741,2,4,33.83869033016469,-118.32859519548845,33.78343038623411,-118.28380175337726,5.28,8.59,Completed,2023-01-12,19:14:00,2023-01-12,19:29:50
16996,3033,83380,1,2,40.84350382957878,-74.12355384070848,40.90820247402029,-73.79486452208367,8.77,24.29,Completed,2023-01-12,19:15:00,2023-01-12,19:41:18
16997,9002,72345,10,3,37.779088167870135,-122.50158019973807,37.74868475696864,-122.42941494371858,7.76,22.37,Completed,2023-01-12,19:16:00,2023-01-12,19:39:16
16998,7019,67183,7,4,29.689401644238227,-98.52148168419248,29.276993311498988,-98.55508331722547,7.61,13.76,Completed,2023-01-12,19:17:00,2023-01-12,19:39:49
16999,2307,38488,1,4,40.64412574029146,-73.88664398840878,40.595095897141334,-74.17408038786235,5.86,18.72,Completed,2023-01-12,19:18:00,2023-01-12,19:35:34
17000,1975,83905,4,3,29.763222004179337,-95.31731213359896,29.683473113870285,-95.44580487378887,8.14,13.19,Completed,2023-01-12,19:19:00,2023-01-12,19:43:25
17001,5939,84398,4,2,29.933014448695367,-95.30395776487074,29.52148083009573,-95.74084350066104,3.78,8.49,Cancelled,2023-01-12,19:20:00,2023-01-12,19:31:20
17002,4733,13555,1,2,40.69364833915993,-74.21357893732484,40.840265974840236,-73.91984474442295,9.11,15.55,Completed,2023-01-12,19:21:00,2023-01-12,19:48:19
17003,9551,49464,1,1,40.50814988962029,-73.95865568749988,40.64719378033162,-74.23907231953739,6.77,18.44,Completed,2023-01-12,19:22:00,2023-01-12,19:42:18
17004,3223,20097,10,3,37.88912611023413,-122.5012242033762,37.912162357727965,-122.39091797015148,8.65,16.75,Completed,2023-01-12,19:23:00,2023-01-12,19:48:57
17005,1484,17437,3,3,41.86641281634901,-87.67912864128716,41.947258160937466,-87.77002867712227,2.81,7.28,Completed,2023-01-12,19:24:00,2023-01-12,19:32:25
17006,2428,33004,1,3,40.50091234533981,-73.8248854400549,40.495353912865475,-74.20337846495825,0.56,5.88,Completed,2023-01-12,19:25:00,2023-01-12,19:26:40
17007,3080,51051,7,2,29.422586281067066,-98.29949889164855,29.272225388481043,-98.68338189744884,5.42,16.5,Completed,2023-01-12,19:26:00,2023-01-12,19:42:15
17008,1695,78093,3,3,41.8675168725506,-87.84468208693127,41.74700976145128,-87.68840214323785,5.34,11.78,Completed,2023-01-12,19:27:00,2023-01-12,19:43:01
17009,7300,17039,5,4,33.40241729713663,-112.05159111575172,33.657046814801,-112.12982799603519,6.54,19.15,Completed,2023-01-12,19:28:00,2023-01-12,19:47:37
17010,5660,59750,2,2,34.00445466886981,-118.23969348706764,33.93068194107871,-118.43473474807742,5.09,9.69,Completed,2023-01-12,19:29:00,2023-01-12,19:44:16
17011,1201,48432,1,1,40.600241990224234,-74.08679268835567,40.842577354539316,-73.88736910553952,5.9,12.17,Completed,2023-01-12,19:30:00,2023-01-12,19:47:42
17012,9265,39085,1,2,40.894707892687585,-74.24400688760059,40.81219804996848,-73.74557778348598,1.65,5.89,Completed,2023-01-12,19:31:00,2023-01-12,19:35:57
17013,9287,30568,10,1,37.798735112394205,-122.4604231855721,37.81976769025369,-122.49965437380311,8.46,18.1,Completed,2023-01-12,19:32:00,2023-01-12,19:57:22
17014,4477,32150,5,1,33.34686169854112,-111.94120122205636,33.78855566026235,-112.12621874549725,8.9,23.03,Completed,2023-01-12,19:33:00,2023-01-12,19:59:42
17015,3202,67687,8,2,32.92648127402763,-117.15944510312711,32.9605684811855,-117.25328554388066,6.06,17.21,Completed,2023-01-12,19:34:00,2023-01-12,19:52:10
17016,8490,36919,1,3,40.761543817425334,-74.24962943215283,40.76493032646809,-73.78703711179219,11.15,25.76,Completed,2023-01-12,19:35:00,2023-01-12,20:08:27
17017,9449,94598,7,2,29.726579938440608,-98.31302571966779,29.69653772934181,-98.34935975001913,10.31,24.79,Cancelled,2023-01-12,19:36:00,2023-01-12,20:06:55
17018,7317,93261,3,1,41.74567181577783,-87.67634604346364,41.99628146279428,-87.78975436025944,3.72,10.87,Completed,2023-01-12,19:37:00,2023-01-12,19:48:09
17019,5425,75206,5,4,33.38181894821337,-112.0246890717833,33.91783559604714,-112.31563812725419,10.0,17.7,Completed,2023-01-12,19:38:00,2023-01-12,20:08:00
17020,6350,22673,2,2,34.016441733002345,-118.66810020450612,34.07730392926679,-118.63664715990907,9.63,16.68,Cancelled,2023-01-12,19:39:00,2023-01-12,20:07:53
17021,3806,96350,5,1,33.727313590382245,-112.2309834349712,33.78285587749935,-112.01071357732074,6.32,14.78,Completed,2023-01-12,19:40:00,2023-01-12,19:58:57
17022,8163,63326,1,2,40.896321063804685,-73.8608186747157,40.59526878777441,-74.07484962472657,3.6,9.26,Completed,2023-01-12,19:41:00,2023-01-12,19:51:48
17023,1185,82836,1,3,40.824472646508035,-73.98513211067787,40.81597769584751,-73.75501928579504,6.99,16.15,Completed,2023-01-12,19:42:00,2023-01-12,20:02:58
17024,9070,15287,7,3,29.61403704728287,-98.68907572544752,29.587377392990902,-98.4375671490254,6.87,12.53,Completed,2023-01-12,19:43:00,2023-01-12,20:03:36
17025,9334,24287,1,3,40.55177621024554,-74.0007791372362,40.61541605720418,-73.84309892607975,3.11,8.96,Completed,2023-01-12,19:44:00,2023-01-12,19:53:19
17026,8050,48701,1,1,40.52194220736367,-74.20213644885787,40.73241575882185,-73.83857157721846,5.57,11.36,Completed,2023-01-12,19:45:00,2023-01-12,20:01:42
17027,9831,97572,9,2,32.89136231851562,-96.6390965449356,32.72102240442661,-96.75651743374385,3.23,11.53,Completed,2023-01-12,19:46:00,2023-01-12,19:55:41
17028,3074,65944,2,1,34.16968816057952,-118.57322550889914,33.955823588773555,-118.38931350603694,13.09,34.76,Completed,2023-01-12,19:47:00,2023-01-12,20:26:16
17029,8654,31830,4,4,30.089337620173477,-95.07284533849102,29.536974589997648,-95.50475185700948,5.46,10.82,Completed,2023-01-12,19:48:00,2023-01-12,20:04:22
17030,1201,96170,8,3,32.80392351478955,-116.97349002137541,32.93746031877042,-117.26241617185258,11.89,26.13,Completed,2023-01-12,19:49:00,2023-01-12,20:24:40
17031,6710,54816,7,3,29.76140965753806,-98.44775329639506,29.386047932736012,-98.34472349358772,7.54,13.53,Completed,2023-01-12,19:50:00,2023-01-12,20:12:37
17032,4165,61265,1,2,40.52318534284583,-73.86128686925146,40.9132932909433,-73.72168322310476,7.14,11.79,Completed,2023-01-12,19:51:00,2023-01-12,20:12:25
17033,3102,77303,4,1,29.533178805544413,-95.44230546659645,29.672441879756185,-95.14970010899674,5.5,11.2,Completed,2023-01-12,19:52:00,2023-01-12,20:08:30
17034,2571,73001,4,2,30.068579099807845,-95.35068239589951,29.569358705894608,-95.17157866138668,2.58,8.38,Completed,2023-01-12,19:53:00,2023-01-12,20:00:44
17035,6125,85116,2,4,33.903590460662535,-118.26106681540253,33.74153536373413,-118.49773898282604,6.55,13.24,Completed,2023-01-12,19:54:00,2023-01-12,20:13:39
17036,7697,26583,7,2,29.723105274238932,-98.66256118396791,29.722655087439378,-98.3073782260465,1.88,5.53,Cancelled,2023-01-12,19:55:00,2023-01-12,20:00:38
17037,6169,82177,10,4,37.69395461881156,-122.45317018680579,37.70091198791819,-122.34770535561611,9.63,17.33,Completed,2023-01-12,19:56:00,2023-01-12,20:24:53
17038,3159,78268,1,1,40.89227632559489,-74.25043284157275,40.843837776385044,-73.7992764541775,10.15,16.61,Completed,2023-01-12,19:57:00,2023-01-12,20:27:27
17039,2329,53702,1,2,40.636318318339534,-73.74731363511034,40.72956209406662,-74.01376924593403,8.62,20.87,Completed,2023-01-12,19:58:00,2023-01-12,20:23:51
17040,4613,27447,6,2,39.91587627270047,-75.24688451547951,40.139621849994604,-75.18500734440273,7.53,13.71,Completed,2023-01-12,19:59:00,2023-01-12,20:21:35
17041,9652,32799,3,4,41.85403064783718,-87.8504076949377,41.648386779503454,-87.83893595098031,5.47,16.11,Completed,2023-01-12,20:00:00,2023-01-12,20:16:24
17042,9998,70115,7,2,29.6609878096556,-98.4737059340271,29.721816844739205,-98.43767604735625,6.45,15.16,Completed,2023-01-12,20:01:00,2023-01-12,20:20:21
17043,4699,41967,1,3,40.83952511910848,-73.84707603183251,40.52346972222005,-74.03031082956524,9.22,21.6,No-Show,2023-01-12,20:02:00,2023-01-12,20:29:39
17044,7027,49071,1,4,40.70614471796946,-73.91122160117378,40.8370239293996,-73.98393058497084,5.26,14.16,Completed,2023-01-12,20:03:00,2023-01-12,20:18:46
17045,3273,53839,6,3,40.03131182338297,-75.00480166819983,39.89770820737404,-75.21158087836329,4.24,8.7,Completed,2023-01-12,20:04:00,2023-01-12,20:16:43
17046,9250,54430,10,2,37.80768522630854,-122.43718819491905,37.86992244989615,-122.43294567941565,6.44,11.44,Completed,2023-01-12,20:05:00,2023-01-12,20:24:19
17047,5823,53128,1,2,40.9158409895998,-74.01095471222408,40.531076626335015,-73.99606551600154,12.46,21.77,Completed,2023-01-12,20:06:00,2023-01-12,20:43:22
17048,8075,23745,9,2,32.93565713169948,-96.97623391051812,32.77894682306576,-96.8046025420239,5.65,13.11,Completed,2023-01-12,20:07:00,2023-01-12,20:23:57
17049,1497,53423,2,4,34.309379141264216,-118.62198481020457,33.79743210386918,-118.4169594534462,11.24,27.42,Completed,2023-01-12,20:08:00,2023-01-12,20:41:43
17050,7959,23266,1,2,40.87573627830518,-74.01257026916848,40.846123513138544,-74.11712977625933,8.81,17.02,Completed,2023-01-12,20:09:00,2023-01-12,20:35:25
17051,7210,33959,3,2,41.707039100674585,-87.57920208277345,41.796427903177126,-87.60366339248392,6.37,14.51,Completed,2023-01-12,20:10:00,2023-01-12,20:29:06
17052,8126,34980,2,1,34.250429815361066,-118.48128051304866,33.71206897678457,-118.255941270467,3.68,7.04,Completed,2023-01-12,20:11:00,2023-01-12,20:22:02
17053,4976,74681,6,2,39.965205929623465,-75.04185977586494,40.01547980415156,-75.05512818062493,6.26,15.68,Completed,2023-01-12,20:12:00,2023-01-12,20:30:46
17054,7420,58635,2,4,34.026347925898506,-118.45203264696472,34.016004668452965,-118.28069358929925,10.11,16.48,No-Show,2023-01-12,20:13:00,2023-01-12,20:43:19
17055,2607,30967,3,1,41.76559877784132,-87.57522144792524,41.782977790461686,-87.60293939019888,5.26,15.24,Completed,2023-01-12,20:14:00,2023-01-12,20:29:46
17056,9912,35699,1,4,40.58249835976139,-74.22838878327443,40.51158433238472,-74.0199915055025,9.82,23.34,Completed,2023-01-12,20:15:00,2023-01-12,20:44:27
17057,2274,24265,8,1,32.96685216853288,-116.93335783899755,32.85385070602987,-117.26610104948907,13.82,22.07,Completed,2023-01-12,20:16:00,2023-01-12,20:57:27
17058,1690,29176,9,3,33.01879115041466,-96.73130449072204,32.7846836455421,-96.7239135030354,8.92,22.95,Completed,2023-01-12,20:17:00,2023-01-12,20:43:45
17059,5023,19217,3,4,41.78069621111626,-87.68605295328875,41.67280175252321,-87.75573165152188,10.41,18.84,No-Show,2023-01-12,20:18:00,2023-01-12,20:49:13
17060,8247,60684,3,4,41.94168934037151,-87.8402294800038,41.732548960096295,-87.85160085570882,3.78,9.84,Completed,2023-01-12,20:19:00,2023-01-12,20:30:20
17061,4437,76063,10,3,37.74542476766824,-122.38199366894655,37.71272114963794,-122.43608723475347,8.01,14.34,Completed,2023-01-12,20:20:00,2023-01-12,20:44:01
17062,3355,70124,1,2,40.68437660533417,-73.994637648372,40.67855555469356,-74.22825221882663,10.55,23.73,Completed,2023-01-12,20:21:00,2023-01-12,20:52:39
17063,6581,54294,8,3,32.77549780784799,-117.16409078568272,32.89289866844229,-117.26646988729708,4.81,12.34,Completed,2023-01-12,20:22:00,2023-01-12,20:36:25
17064,1749,33222,4,2,29.744692113799637,-95.62645848203002,29.806881233843114,-95.57526136982338,4.41,12.62,Completed,2023-01-12,20:23:00,2023-01-12,20:36:13
17065,4051,61598,9,2,32.761694634966325,-96.96419025269421,32.67013648103826,-96.88319116155024,2.61,8.52,Completed,2023-01-12,20:24:00,2023-01-12,20:31:49
17066,8763,82726,2,1,34.134577563558096,-118.48579160380518,34.02472574778879,-118.64682345508986,4.95,13.28,Completed,2023-01-12,20:25:00,2023-01-12,20:39:51
17067,4564,34822,2,2,34.16289100076687,-118.36277191439524,34.200219826402005,-118.66282290596256,7.81,18.14,Completed,2023-01-12,20:26:00,2023-01-12,20:49:25
17068,6758,91152,2,2,34.13593906766396,-118.30160860550045,33.936379194295725,-118.29210764818295,6.28,12.67,Completed,2023-01-12,20:27:00,2023-01-12,20:45:50
17069,2704,43395,1,4,40.88520398808205,-74.1098999842643,40.635334795210895,-74.222655634638,6.28,15.23,Cancelled,2023-01-12,20:28:00,2023-01-12,20:46:50
17070,7074,44884,1,2,40.82650192013543,-73.85517743375216,40.55229554220796,-73.80472609847581,4.53,14.93,Completed,2023-01-12,20:29:00,2023-01-12,20:42:35
17071,3377,65193,10,4,37.86542430675474,-122.41377876882864,37.908269717318646,-122.43824519013478,9.83,25.88,Completed,2023-01-12,20:30:00,2023-01-12,20:59:29
17072,9019,49475,2,1,33.9729807019494,-118.41997811515976,34.023415982373486,-118.54407549867776,11.54,25.38,Completed,2023-01-12,20:31:00,2023-01-12,21:05:37
17073,6274,55452,1,4,40.83192380858505,-74.09856528146572,40.49908652784565,-73.89679358559904,4.33,15.16,Completed,2023-01-12,20:32:00,2023-01-12,20:44:59
17074,4231,18799,2,3,34.27365909619609,-118.21231938826443,33.74959499969363,-118.25285522018154,8.38,24.11,Completed,2023-01-12,20:33:00,2023-01-12,20:58:08
17075,7409,91462,3,3,41.75468553532693,-87.8682243533499,41.95075328305099,-87.8884870765974,4.78,15.15,Completed,2023-01-12,20:34:00,2023-01-12,20:48:20
17076,3215,32812,4,4,29.804855823077617,-95.74574276763626,29.865629094525033,-95.71321771917589,6.84,12.06,Completed,2023-01-12,20:35:00,2023-01-12,20:55:31
17077,7288,61345,1,4,40.5076641660756,-73.82227121899945,40.84953805343349,-73.90803402219836,5.79,13.75,Completed,2023-01-12,20:36:00,2023-01-12,20:53:22
17078,7329,69777,7,4,29.46164516517435,-98.26836408648323,29.531556641246222,-98.5383024749904,9.33,26.54,Completed,2023-01-12,20:37:00,2023-01-12,21:04:59
17079,1885,31786,8,4,32.88404773872278,-117.03772663061734,32.92954765445132,-116.97006333204159,8.37,15.81,Completed,2023-01-12,20:38:00,2023-01-12,21:03:06
17080,1864,25921,1,4,40.82845477478348,-73.8822066985726,40.85771878949506,-73.79047523918949,4.65,7.08,Completed,2023-01-12,20:39:00,2023-01-12,20:52:57
17081,7917,97746,7,2,29.50408083714048,-98.50713534510066,29.601314653312848,-98.59614284005701,3.46,6.67,Cancelled,2023-01-12,20:40:00,2023-01-12,20:50:22
17082,4054,21764,2,4,34.284627174321955,-118.33545395601753,33.78191622628122,-118.20855742141484,9.16,23.41,No-Show,2023-01-12,20:41:00,2023-01-12,21:08:28
17083,9977,29677,3,4,41.76036428005514,-87.59950632888713,41.712316768473734,-87.5635088951552,6.37,14.98,Completed,2023-01-12,20:42:00,2023-01-12,21:01:06
17084,9648,25497,10,1,37.64692303999606,-122.47830685015525,37.73499314892074,-122.34610971719171,5.51,11.03,Completed,2023-01-12,20:43:00,2023-01-12,20:59:31
17085,9536,52504,9,1,32.89971330103187,-96.91938949692224,33.013672680376104,-96.87654693631663,8.64,23.19,Completed,2023-01-12,20:44:00,2023-01-12,21:09:55
17086,1553,24850,2,1,34.08070709645913,-118.64027610251603,34.237402026227684,-118.22718349384071,1.8,7.35,Cancelled,2023-01-12,20:45:00,2023-01-12,20:50:24
17087,6116,42085,3,3,41.82421026832648,-87.75014535475657,41.94729207070367,-87.87765543681259,1.52,6.69,Completed,2023-01-12,20:46:00,2023-01-12,20:50:33
17088,8683,47957,2,3,34.19285364104578,-118.21538797866552,34.10270443940477,-118.53646946697964,5.76,13.78,Cancelled,2023-01-12,20:47:00,2023-01-12,21:04:16
17089,1787,22957,3,1,41.74809582784551,-87.73847444045408,41.94519211737388,-87.8651269057563,11.24,19.61,Completed,2023-01-12,20:48:00,2023-01-12,21:21:43
17090,9896,68125,6,2,39.87503902395225,-74.9682580378819,39.980382641808845,-75.04709759177773,6.25,17.28,Completed,2023-01-12,20:49:00,2023-01-12,21:07:45
17091,5907,28433,1,1,40.7479086044636,-73.83308050488141,40.526151101876025,-73.82694830269527,3.78,10.6,Completed,2023-01-12,20:50:00,2023-01-12,21:01:20
17092,8190,26466,9,2,32.97118059878501,-96.97167976230064,32.814842556669134,-96.61890363681792,8.88,25.24,Cancelled,2023-01-12,20:51:00,2023-01-12,21:17:38
17093,1814,96370,6,2,40.03511866097106,-75.21005403762972,39.92241149864243,-75.19217975981532,13.08,21.11,Completed,2023-01-12,20:52:00,2023-01-12,21:31:14
17094,9335,89814,1,2,40.741553970640915,-73.84682925845689,40.74396442641502,-73.97326529249062,2.18,6.02,Completed,2023-01-12,20:53:00,2023-01-12,20:59:32
17095,3777,83868,9,2,32.76962995727115,-96.96448008338832,32.96802655776178,-96.92565568604172,5.37,14.03,Completed,2023-01-12,20:54:00,2023-01-12,21:10:06
17096,4766,71229,7,3,29.539034783938636,-98.29478038323528,29.323455647210842,-98.53641774359593,2.62,7.71,Completed,2023-01-12,20:55:00,2023-01-12,21:02:51
17097,5958,58113,2,1,33.775389558886175,-118.29270477889003,34.114685539499995,-118.4677771816221,11.76,31.49,No-Show,2023-01-12,20:56:00,2023-01-12,21:31:16
17098,4825,70341,4,1,29.985222883530025,-95.03203075882888,29.9383068662625,-95.03065585046292,9.0,22.05,Cancelled,2023-01-12,20:57:00,2023-01-12,21:24:00
17099,2216,87451,9,2,32.79547483829691,-96.84503487071797,32.699555218674014,-96.67427142994607,7.28,13.22,Cancelled,2023-01-12,20:58:00,2023-01-12,21:19:50
17100,5470,33127,10,1,37.9177883702023,-122.45047869073085,37.73488055212487,-122.50412349683869,9.68,18.69,Completed,2023-01-12,20:59:00,2023-01-12,21:28:02
17101,7772,48865,2,2,34.243594448566846,-118.5247519902181,33.72783289099159,-118.44672847055675,9.18,13.19,Completed,2023-01-12,21:00:00,2023-01-12,21:27:32
17102,8717,15515,5,1,33.5902556446446,-112.00988151195644,33.745837199432714,-111.9950364788356,4.56,13.55,Completed,2023-01-12,21:01:00,2023-01-12,21:14:40
17103,9747,64082,9,4,32.91416709725907,-96.97703320915338,32.93862384126364,-96.69579523363655,6.12,14.32,Completed,2023-01-12,21:02:00,2023-01-12,21:20:21
17104,1862,98856,10,3,37.81703311023746,-122.40039071257563,37.774641173273196,-122.37245201935436,3.35,8.91,Completed,2023-01-12,21:03:00,2023-01-12,21:13:03
17105,7217,10930,1,4,40.612659213567156,-74.0917482482778,40.50673823372231,-73.76001772706594,2.71,7.1,Completed,2023-01-12,21:04:00,2023-01-12,21:12:07
17106,6938,77824,3,1,41.734530802419066,-87.52099420944151,41.9435101611042,-87.59507480891689,3.64,9.46,Completed,2023-01-12,21:05:00,2023-01-12,21:15:55
17107,3355,80956,9,2,32.672943547820395,-96.72545841377661,32.66026992414769,-96.91089771720237,15.62,36.52,Completed,2023-01-12,21:06:00,2023-01-12,21:52:51
17108,3395,91036,1,4,40.915499268557845,-74.10910960630095,40.79425218363393,-73.95259712653507,6.73,18.09,Completed,2023-01-12,21:07:00,2023-01-12,21:27:11
17109,9667,68519,3,3,41.769550649993654,-87.57105624546271,41.96000102132731,-87.59666298472558,4.36,10.69,No-Show,2023-01-12,21:08:00,2023-01-12,21:21:04
17110,1524,68329,4,1,30.087897038302568,-95.46684627612674,29.730108576257184,-95.14889112919874,5.79,17.8,Cancelled,2023-01-12,21:09:00,2023-01-12,21:26:22
